"Luzern (canton) [?], Switzerland"
"Luzern (canton), Switzerland"
"M [?], T [?], Bayern"
"Ma [?]heim, Hessen"
"Magdeberg, Sachsen (province)"
"Magdeburg, Germany"
"Magdeburg, Sachsen (province)"
Magedendorf [?]
"Mahlen [?], Hannover"
"Maienfeld, Graubünden, Switzerland"
"Maifler, Luhe [?], Baden"
"Mainz, Bayern"
"Mainz, Darmstadt, Hessen"
"Mainz, Germany"
"Mainz, Hessen"
"Malans, Graubünden, Switzerland"
"Malberg [?], Preußen"
"Malschenberg, Wiesbach, Baden"
"Malsfeld, Hessen-Nassau"
"Malzbach [?], [?]"
"Manchen [?], Württemberg"
"Mangersreuth, Bayern"
"Mannheim, Baden"
"Mannheim, Germany"
"Mannsdorf, Preußen"
"Marbach, Württemberg"
Marburg
"Marburg, Hessen-Nassau"
Margarethe Hartmann
"Margarethenhof, Westfalen [?]"
"Marienberg [?], Hessen-Nassau"
"Marienberg, Hessen-Nassau"
"Mariendrebber, Diepholz, Hannover"
"Marienhagen, Hessen"
"Marienhagen, Hessen-Nassau"
"Marienhausen, Hessen-Nassau"
"Marienheim, Bayern"
"Markgröningen, Württemberg"
"Marklendorf, Hannover"
"Markoldendorf, Hannover"
"Markolsheim [?], Germany"
"Marktl [?], Bayern"
"Marlach, Württemberg"
"Marne, Ostfriesland, Hannover"
"Marne, Schleswig-Holstein"
"Marschhorst, Hannover"
"Martfeld, Hoya, Hannover"
"Martin, Pfalz, Bayern"
"Martinhagen, Hessen-Nassau"
"Martinlamitz, Bayern"
"Mathä, Bayern"
"Mathens [?], Niederamtau [?], Darmstadt, Hessen"
"Matten, Aargau, Switzerland"
"Maulach, Crailsheim, Württemberg"
"Maulbach, Darmstadt, Hessen"
"Maxdorf, Pfalz, Bayern"
"Meckenheim, Neustadt/Haardt, Pfalz, Bayern"
"Meckesheim, Baden"
Mecklenburg
Mecklenburg-Schwerin
Mecklenburg-Stretlitz
"Medenbach, Hessen-Nassau"
"Medenbach, Hochheim, Hessen-Nassau"
"Meerberg, Preußen [?]"
"Meierberg, Lippe"
"Meigingen [?], Löbbingen [?], Württemberg"
"Meilsdorf [?], Schleswig-Holstein"
"Meinhard [?], Niermsberg [?], Württemberg"
"Meinhard [?], Weinsberg [?]"
"Meisch [?], Zichtheim [?], Hessen-Nassau"
"Meisheim [?], Hessen-Nassau"
"Meissen [?], Minden, Westfalen"
"Meissenheim, Baden"
"Meissenheim, Baden [?]"
"Meitze, Bissendorf, Hannover"
"Melle, Hannover"
"Melle, Osnabrück, Hannover"
"Mellen [?], Graubünden, Switzerland"
"Mellen [?], Hessen"
"Mellrich, Lippstadt, Westfalen"
"Melzingen, Herrenberg, Württemberg [?]"
"Mengeringhausen, Waldeck"
"Mengershausen, Hannover"
"Mengsberg, Hessen-Nassau"
"Menich, Preußen"
"Mennighüffen, Westfalen"
"Menselhof [?], Bayern"
"Mensfelden, Hessen-Nassau"
"Menslage, Hannover"
"Mente [?], Minden, Westfalen"
"Mentrup, Osnabrück [?], Hannover"
"Menzheim [?], Pfalz, Bayern"
"Menzingen, Baden [?]"
"Mergeschhausen [?], Hessen-Nassau"
"Merishausen, Schaffhausen, Switzerland"
"Merlau, Hessen"
"Merzhausen [?], Darmstadt, Hessen"
"Merzhausen, Hessen-Nassau"
"Merzhausen, Melsungen, Hessen-Nassau"
"Meseheit [?], Hessen-Nassau"
"Mesendorf, Brandenburg"
"Messel, Hessen"
"Messingen, Hannover [?]"
Metsfeld [?]
"Metwingen, Oberndorf [?], Württemberg [?]"
"Metz [?], St. Gallen, Switzerland"
"Metz, Elsaß-Lothringen"
"Metzingen, Württemberg"
"Metzwil [?], St. Gallen, Switzerland"
"Mienfeld [?], Pfalz, Bayern"
"Mieslenthen, Bayern"
"Milchenbach, Westfalen [?]"
"Minden (district) [?], Preußen"
"Minden (district), Preußen"
"Minden (district), Westfalen"
"Minden (district), Westfalen [?]"
"Minden [?], Westfalen"
"Minden, Westfalen"
"Minden, Westfalen [?]"
"Minderheide, Westfalen"
"Misselga [?], Bayern"
"Mistelgau, Bayern"
"Mittel-Seemen, Hessen"
"Mittel-Seemen, Nidda, Hessen"
"Mittelbronn, Gaildorf [?], Württemberg"
"Mittelbronn, Gaildorf, Württemberg"
Mittelsheim [?]
"Möhringen, Stuttgart, Württemberg"
"Möhringen, Württemberg"
"Moisaill [?], Baden [?]"
"Moischeid, Hessen-Nassau"
"Möllen, Brandenburg [?]"
"Möllen, Germany"
"Mollis, Glarus, Switzerland"
"Mommenheim, Hessen"
"Moosleerau, Aargau, Switzerland"
"Mörsfeld, Bayern"
"Mörzheim, Bayern"
"Mörzheim, Hornbach, Bayern"
"Mörzheim, Landau, Pfalz, Bayern"
"Mörzheim, Pfalz, Bayern"
"Mosbach, Baden"
"Mosbach, Germany"
"Moschheim, Hessen-Nassau"
"Mosheim, Homburg, Hessen-Nassau"
"Muchhausen, Rheinprovinz"
"Mückengen [?], Silverberg [?], Württemberg"
"Muddenz, Basel-Landschaft, Switzerland"
"Mühlbach, Hessen-Nassau"
"Mühlhausen, Baden"
"Mühlhausen, Bayern"
"Mühlhausen, Elsaß-Lothringen"
"Mühlhausen, Erfurt, Sachsen (province)"
"Mühlhausen, Preußen"
"Mühlhausen, Sachsen (province)"
"Mühlhausen, Waldeck"
"Mühlhausen, Westfalen [?]"
"Mühlhausen, Württemberg"
"Mühlheim, Germany"
"Mühlheim, Preußen"
"Müllau, Hessen"
"Müllheim [?], Baden"
"Müllheim, Baden"
"Münchberg, Bayern"
"Münster, Hessen-Nassau"
"Münster, Preußen"
"Münster, Westfalen"
"Müntz*[?], Germany"
"Musbach, Pfalz, Bayern"
"Muskau, Rothenburg, Liegnitz, Schlesien"
"Mußbach, Neustadt, Pfalz, Bayern"
"Mußbach, Pfalz, Bayern"
"Muttenz, Basel, Switzerland"
"Mutzbach, Reuß-ältere Linie [?]"
"N [?]hausen, Hessen"
"Nabern, Württemberg"
"Nakel, Bromberg Posen"
"Natbergen, Hannover"
"Natbergen, Osnabrück, Hannover"
"Nattheim [?], Württemberg"
"Nauheim, Hessen-Nassau"
"Naumburg, Germany"
"Naumburg, Preußen"
"Nausied [?], Preußen"
"Naussdorf, Bayern"
"Neckar [?], Mosbach, Baden"
"Neckarelz, Baden"
"Neckarschwarzbach, Württemberg"
"Nehringen, Pommern"
"Nellingen, Württemberg [?]"
"Nemden, Hannover"
"Nennerandel [?], Pfalz, Bayern"
"Nesten [?], Wallis, Switzerland"
"Neu Goldbeck, Sachsen (province) [?]"
"Neu Mellentin, Brandenburg [?]"
"Neu Premslin, Brandenburg"
NeuBayern
"Neuenbach [?], Pfalz, Bayern"
"Neuenkirchen [?], Melle, Hannover"
"Neuenkirchen, Hannover"
"Neuenkirchen, Melle, Grönenberg [?], Hannover"
"Neuenkirchen, Melle, Hannover"
"Neuenkirchen, Minden, Westfalen"
"Neuenkirchen, Preußen"
"Neuenwalde, Hannover"
"Neuhaus (county), Hannover"
"Neuhaus, Stade (district) [?], Hannover"
"Neuhausen, Preußen"
"Neuholland [?], Braunschweig"
"Neukarels [?], Baden"
"Neukirchen [?], Melle, Hannover"
"Neukirchen, Hessen-Nassau"
"Neukirchen, Waldeck"
"Neuler [?], Bayern"
"Neunkirchen, Hessen"
"Neunkirchen, Westfalen [?]"
"Neussen [?], Württemberg"
"Neustadt, Grus [?], Ostfriesland, Hannover"
"Neustadt, Hannover"
"Neustadt, Hessen"
"Neustadt, Mecklenburg-Schwerin"
"Neustadt/Oder [?], Sachsen-Weimar-Eisenach [?]"
"Neustädtlein [?], Bayern"
"Neustädtlein, Bayern"
"Neuvollmond [?], Hannover"
"Neuwallmo [?], Preußen"
"Neuwallmoden, Braunschweig"
"Neuwied, Rheinprovinz"
"Nidda, Hessen"
"Nidelschin [?], Hessen-Nassau"
"Nieder Forsten, Schlesien"
"Nieder Liebersbach, Hessen"
"Nieder Seemen, Hessen"
"Nieder-Modau, Hessen"
"Nieder-Seemen, Darmstadt, Hessen"
"Niederbachheim, Homburg, Hessen-Nassau"
"Niederbeisheim, Hessen-Nassau"
"Niederbeisheim, Homburg, Hessen-Nassau"
Niederbeithei [?]
"Niederberg, Preußen [?]"
"Niederbruck [?], Elsaß-Lothringen"
"Niederdornberg-Deppendorf, Minden, Westfalen"
"Niederhalbach [?], Bayern"
"Niederhemer, Westfalen [?]"
"Niederhorst, Bayern"
"Niederjöllenbeck, Westfalen"
"Niederkirchen, Bayern"
"Niederkrossen, Kahla, Sachsen-Altenburg"
Niederlustadt Bayern
"Niederlustadt, Bayern"
"Niederlustadt, Pfalz, Bayern"
"Niedernberg, Bayern"
"Niederndorf, Hessen"
Niederneckarn [?]
"Niedernstocken/Leine, Hannover"
"Niederrödern, Elsaß-Lothringen"
"Niederselters, Hessen-Nassau"
"Niederthalheim, Sachsen (kingdom) [?]"
"Niederweiler [?], Aarau, Switzerland"
"Niederwenden [?], Waldeck"
"Niederwendungen [?], Schaumburg-Lippe"
"Niederwil, Aargau, Switzerland"
"Niederwildau [?], Waldeck [?]"
"Niederworbe [?], Waldeck"
"Niedling, Bayern"
"Niedrigminden [?], Darmstadt, Hessen"
"Niekosken, Posen"
"Nielehausen [?], Hannover"
"Nienburg, Westfalen"
"Nienfeld [?], Württemberg"
"Nieskosken, Posen"
"Niestedt, Hannover"
Nischaga [?]
"Nodhemmern, Westfalen"
"Nonnenroth, Hessen"
"Nonnenwald, Bayern"
"Nonrod, Hessen"
"Nordaldenmardt, Bayern"
"Nordfeld*[?], Hannover"
"Nordhalben [?], Bayern"
"Nordhalten [?], Bayern"
"Nordhausen, Preußen"
"Nordhausen/Harz, Sachsen (province)"
"Nordheim, Bayern"
"Nordheim, Germany"
"Nordheim, Hessen"
"Nordhemmern, Minden, Westfalen"
"Nordhemmern, Westfalen"
"Nordheuben [?], Germany [?]"
"Nordholm [?], Heinerberg [?]"
Nordkalden [?]
"Norwegen [?], Hessen [?]"
"Nufringen, Württemberg"
"Nürnberg, Bayern"
"Nürnberg, Germany"
"Nürtingen [?], Württemberg"
"Nussbaum, Baden"
Nußdorf
"Nußdorf, Baden"
"Nußdorf, Bayern"
"Nussdorf, Landau, Bayern"
"Nußdorf, Pfalz, Bayern"
"Nussweilerhof [?], Pfalz, Bayern"
"Obenkirch [?], Baden"
"Ober [?], Baden"
"Ober Mingen [?], Hessen"
"Ober Seemen, Hessen"
"Ober Welschenbach, Rheinprovinz [?]"
"Ober Wöllstadt, Hessen"
"Ober-Flörsheim [?], Darmstadt, Hessen"
"Ober-Flörsheim, Darmstadt, Hessen"
"Ober-Ingelheim, Darmstadt, Hessen"
"Ober-Reinspach [?], Erbach, Darmstadt, Hessen"
"Oberasbach, Bayern"
"Oberbauerschaft, Lübbecke, Westfalen"
"Oberbauerschaft, Westfalen"
"Oberbeisheim, Cassel, Hessen-Nassau"
"Oberbeisheim, Hessen-Nassau"
"Oberbeisheim, Homburg, Hessen-Nassau"
"Oberbrechen, Hessen-Nassau [?]"
"Obereschenbach, Bergzabern, Bayern"
"Oberf*[?], Bayern"
"Oberfranken [?], Bayern"
"Oberfranken, Germany [?]"
"Oberfrankenhain, Sachsen [?]"
"Obergünzburg, Obergünzburg, Bayern"
"Oberhausen, Bayern"
"Oberhausen, Pfalz, Bayern"
"Oberhausen, Württemberg"
"Oberheimbach, Rheinprovinz"
"Oberherrnhausen, Bayern"
"Oberhochstadt, Pfalz, Bayern"
"Oberhofen, Aargau, Switzerland"
"Oberhopau [?], Bayern"
"Oberhorst [?], Pfalz, Bayern"
"Oberkaufungen [?], Hessen-Nassau"
Oberkinsbach [?]
"Oberkirch, Baden"
"Oberkirchen [?], Hessen"
"Oberkirchen, Hessen [?]"
"Oberkirchen, Hessen-Nassau"
"Oberkotzau, Bayern"
"Oberkrumbach, Nürnberg, Bayern"
"Oberlichtenberg [?], Pfalz, Bayern"
"Oberluchten, Pfalz, Bayern"
"Obermar [?], Darmstadt, Hessen"
"Obermodere, Niederelsaß [?]"
"Obermodern, Elsaß-Lothringen"
"Obermoschel, Pfalz, Bayern"
"Oberndorf, Baden"
"Oberndorf, Württemberg"
"Oberneubroer, Sachsen-Meiningen"
"Obernkirchen, Hesse-Nassau"
"Obernkirchen, Hessen-Nassau"
"Oberorke, Hessen-Nassau"
"Oberrieden, Hessen-Nassau"
"Oberrode [?], Niederelsass [?]"
"Oberschaf [?], Baden"
"Oberschaffhausen, Baden"
"Oberschefflenz, Baden"
"Oberschefflenz, Mosbach, Baden"
Oberschelp [?]
"Oberschleinitz, Austria [?]"
"Oberschleissheim, Bayern"
"Oberschwaig [?], Pfalz, Bayern"
"Oberschwörstadt, Millerheim [?], Baden"
"Obersrenne, Hessen"
"Oberstade, Westfalen"
"Oberstetten, Germany"
"Obersulzbach, Elsaß-Lothringen"
"Obert*[?], Bayern"
"Oberweißenbach, Bayern"
"Obrigheim, Mosbach, Baden"
"Ochtenthum [?], Preußen"
"Ödelsheim, Hessen-Nassau"
"Odenheim, Baden"
"Oderath [?], Hessen-Nassau"
"Odernheim, Darmstadt, Hessen"
"Oetzsch-Gautzsch, Sachsen (kingdom) [?]"
"Offelterberg [?], Marburg, Hessen-Nassau"
"Offenbach am Main [?], Darmstadt, Hessen"
"Offenburg, Baden"
"Offenel [?], Hannover"
"Offensen, Hannover"
"Offetingen [?], Baden [?]"
"Offnadingen, Baden"
"Offstein, Hessen"
"Öfingen, Baden"
"Ofterdingen, Württemberg"
"Ohmes, Hessen"
"Ölbronn [?], Maulbronn, Württemberg"
"Olden*[?], Hannover"
Oldenburg (grand duchy)
"Oldenburg, Germany"
"Oldendorf bei Borgholzhausen, Lübbecke, Minden, Westfalen"
"Oldendorf, Hannover"
"Oldendorf, Preußen"
"Oldershausen, Hannover"
"Oldesloe, Schleswig-Holstein"
"Olterneude [?], Moringen, Hannover"
"Oltingen, Basel-Landschaft, Switzerland"
"Oppeln, Hannover"
"Oppendorf, Preußen"
"Orgnheim, Bolozen [?], Bayern"
"Örlinghausen, Lippe [?]"
"Örstedt, Schleswig-Holstein"
"Ortshausen, Braunschweig"
"Ösaß, Preußen"
"Öschborn, Höchst [?], Hessen-Nassau [?]"
"Osnabrück (county), Hannover"
"Osnabrück (district), Hannover"
"Osnabrück (district), Hannover [?]"
"Osnabrück, Hannover"
"Ostende, Preußen"
"Ostercappeln, Hannover"
"Osterkappeln, Dissen, Hannover"
"Osterkappeln, Hannover"
"Osterkappeln, Osnabrück, Hannover"
"Ostermoordorf, Ostfriesland, Hannover"
"Osterode, Hannover"
"Österreich [?], Bayern"
"Ostervesede, Hannover"
"Osterwanna, Hannover"
"Ostfriesland (district), Hannover"
"Ostfriesland, [?], Hannover"
"Ostfriesland, Hannover"
"Ostfriesland, Lübbecke [?], Hannover"
"Ostlutter, Hannover"
"Ostprignitz, Brandenburg"
"Östrich, Hessen-Nassau"
"Ostzengnitz [?], Berlin, Brandenburg"
"Ötisheim, Maulbronn, Württemberg"
"Ottenhausen, Württemberg"
"Ottenstein, Braunschweig"
"Otter [?], Hessen"
"Ottersberg, Hannover"
"Ottersburg, Hannover"
"Ottersheim, Pfalz, Bayern"
"Ottersweier, Bühl [?], Baden"
"Ottmarsheim, Württemberg"
"Överingen, Baden"
"Överingen, Hannover"
"Owen/Teck, Kirchheim/Teck, Württemberg"
"Paderborn, Westfalen"
"Pägesheim [?], Baden"
"Pal*[?], Germany"
"Panin [?], Graubünden, Switzerland"
"Pegnitz, Oberfranken, Bayern"
"Peine, Hannover"
"Penzin, Mecklenburg-Schwerin"
"Petershagen, Minden, Westfalen"
"Petershagen, Preußen"
"Petershagen, Westfalen"
"Pfaffenhofen, Elsaß-Lothringen"
"Pfalz (district), Bayern"
"Pfalz (district), Germersheim, Bayern"
"Pfalz (district), Switzerland"
"Pfalz [?], Bayern"
"Pfalz, Bayern"
"Pfalz, Germersheim, Bayern"
"Pfeffingen, Basel Land, Switzerland"
"Pfeiffingen, Pfalz, Bayern"
"Pforzheim, Baden"
"Pfungstadt, Hessen"
"Pichingen [?], Herrenberg, Württemberg"
"Pieffoch [?], Weinsberg, Württemberg"
"Pirmasens, Pfalz, Bayern"
"Platkow, Brandenburg"
"Pleichenhold, Preußen"
"Pliensbach, Württemberg [?]"
"Plobsheim, Elsaß-Lothringen"
"Plüderhausen, Württemberg"
"Poggenhagen [?], Hannover"
"Polkau [?], Sachsen (province)"
"Polling, Bayern"
"Pollingen [?], Preußen"
Pommern
"Poppenhausen, Hessen-Nassau"
Posen (province)
"Potsdam, Brandenburg"
"Prag [?], Böhmen, Austria"
Preußen
"Prien, Bayern"
"Pritzwald, Pommern"
"Pyritz, Pommern"
"Pyritz, Pommern [?]"
"Pyrmont, Waldeck"
"Quedlinburg, Sachsen (province)"
"Quernheim, Preußen"
"Quernheim, Westfalen"
"Quetzen, Minden, Westfalen"
"R [?]hausen [?], Hessen-Nassau"
"Rabber, Hannover"
"Radelau, Schlesien"
"Raden, Lippe, Germany"
"Raden, Preußen"
"Rahden, Minden, Westfalen"
"Rahden, Westfalen"
"Rahden, Westfalen [?]"
"Raibach, Hessen"
"Rammertshofen [?], Württemberg"
"Ramsbeck, Westfalen"
"Ranzin, Pommern"
"Rappenwört [?], Baden"
"Rastatt, Baden"
"Rathshasse [?], Hessen-Nassau"
Ratt [?]
"Raumfleck, Pommern [?]"
"Raunheim, Hessen"
"Rauschenberg, Hessen-Nassau"
"Rebensdorf, Bayern"
"Rebgershausen [?], Waldeck"
"Reckstedt [?], Bayern"
"Reding [?], Bayern"
"Reepsholt, Hannover"
"Reetz, Frankfurt, Brandenburg"
"Reetz, Preußen"
"Regensberg, Bayern"
"Regiemusslegerb [?], Arnsberg, Westfalen [?]"
"Rehden, Diepholz, Hannover"
"Rehme, Westfalen"
"Reichenbach, Baden"
"Reichenhopfen, Kurfursthauthum, Hessen-Nassau"
"Reichertshausen, Neckarsulm, Württemberg"
"Reichlos, Darmstadt, Hessen"
"Reichlos, Hessen"
"Reimlingen, Bayern"
"Reinach [?], Baden"
"Reinbach, Bayern"
"Reinfeld, Schleswig-Holstein"
Reinshausen [?]
"Reis [?], Lebredchteim [?]"
"Reisen [?], Hessen"
Reiss [?]
"Remderoda, Sachsen-Weimar-Eisenach [?]"
"Remscheid, Rheinprovinz"
"Remsfeld, Hessen-Nassau"
"Rendshausen [?], Hessen-Nassau"
"Rengshausen, Hessen-Nassau"
"Rennerod, Hessen-Nassau"
"Rensheim, Hessen"
"Repsholt, Hannover"
"Retten [?], Ostfriesland, Hannover"
"Reusshagen [?], Hessen-Nassau"
"Reuting, Bayern"
"Reutlingen, Württemberg"
"Rezberg [?], Darmstadt, Hessen"
"Rhein, Germany"
"Rheinau [?], Aargau, Switzerland"
"Rheinbischofsheim [?], Baden"
"Rheine, Westfalen"
"Rheinmünster [?], Landau, Pfalz, Bayern"
"Rheinpreussen, Rheinprovinz"
Rheinprovinz
"Rheinshausen, Hessen"
"Rhoden, Waldeck"
"Riedböhringen, Baden"
"Riegen, Bayern"
"Rinteln, Hessen-Nassau"
"Rinteln, Preußen"
"Rissing, Bayern"
"Rittersdorf, Bitburg, Rheinprovinz"
"Rittershausen, Bayern"
"Rittershausen, Hessen-Nassau"
"Rittershausen, Preußen"
"Rockenhausen, Bayern"
"Roda, Sachsen-Altenburg"
"Röddenau, Frankenberg, Hessen-Nassau"
"Röddenau, Hessen-Nassau"
"Rödensdorf, Bayreuth, Bayern"
"Rodewald, Hannover"
"Rodewald, Neustadt, Hannover"
"Rödinghausen, Westfalen [?]"
"Rohburch, Hessen"
"Rohde, Hahberstoll [?], Preußen"
"Rohden, Preußen"
"Röhmke, Schleswig-Holstein [?]"
"Rohracker, Württemberg"
"Rohrbach, Dieburg, Darmstadt, Hessen"
"Rohrbach, Hessen"
"Rohrbach, Rheinprovinz"
"Roitsch, Sachsen (province)"
"Rombach [?], Darmstadt, Hessen"
"Romberg, [?], Westpreußen"
"Romberg, Solingen, Düsseldorf, Rheinprovinz"
"Ronicke [?], Aargau, Switzerland"
"Ronneburg, Sachsen-Altenburg"
"Rosenfeld, Merseburg, Sachsen (province)"
"Rossbach, Pfalz, Bayern"
"Roßendorf, Bayern"
"Rostock, Mecklenburg-Schwerin"
"Roswollen [?], Preußen"
"Rotenburg [?], Hessen-Nassau"
"Rotenburg, Hessen-Nassau"
"Rotenburg, Stade, Hannover"
"Roth [?], Hessen-Nassau"
"Roth, Landau, Pfalz, Bayern"
"Roth, Pfalz, Bayern"
"Rothenberg, Hessen"
"Rothenberg, Hessen-Nassau"
"Rothenfelde, Dissen, Hannover"
"Rothenuffeln, Minden, Westfalen"
"Rothenuffeln, Westfalen"
"Rothheim [?], Bayern"
"Rothwald [?], Neustadt, Hannover"
"Rothwasser, Preußen"
"Rothwasser, Schlesien"
"Rottweil (county), Württemberg"
"Rougigoutte [?], Elsaß-Lothringen"
"Ruabach [?], Pfalz, Bayern"
"Rübach, Hessen"
"Rüblingen, Öhringen, Württemberg"
"Rudersberg, Württemberg"
"Rüdersdorf, Sachsen-Altenburg"
"Rüdesheim [?], Pfalz, Bayern"
"Rüdesheim, Hessen-Nassau"
"Rugenberg [?], Neustadt, Hannover"
"Runzelsand, Germany"
"Runzhausen, Hessen-Nassau"
"Runzhausen, Rosenberg [?], Hessen-Nassau"
"Ruppertsecken, Bayern"
"Rüppurr, Karlsruhe, Baden"
"Rusbend, Bückeburg, Schaumburg-Lippe"
"Rusbend, Schaumburg-Lippe"
"Rust, Baden"
"Saarbrücken, Rheinprovinz"
"Sachsa, Sachsen (province)"
Sachsen (kingdom or province)
Sachsen (kingdom or province) [?]
Sachsen (province)
Sachsen-Altenburg
Sachsen-Coburg-Gotha
Sachsen-Meiningen
Sachsen-Weimar-Eisenach
"Sachsenberg, Waldeck"
"Sachsenhausen [?], Hessen-Nassau"
"Salingen, Westfalen"
"Salzberg, Hessen-Nassau"
"Salzdetfurth [?], Hannover"
"Salzdetfurth, Hannover"
"Salzdip [?], Hannover"
"Salzgitter, Hannover"
"Sandberg, Hessen-Nassau"
"Sandhorst, Hannover"
"Sankt Martin, Pfalz, Bayern"
"Sans [?], Graubünden, Switzerland"
"Sarstedt, Hildesheim [?], Preußen"
"Sattenhausen [?], Hannover"
"Sattenhausen, Göttingen, Hannover"
"Sättermann [?], Preußen"
"Schaafheim, Hessen"
"Schaffhausen, Switzerland"
"Schaffhausen, Swizterland"
"Schafheim, Hessen"
"Schafhof, Württemberg"
"Schafisheim [?], Aargau, Switzerland"
"Schäftersheim, Württemberg"
"Schaidt, Bayern"
"Scharzfeld, Hannover"
Schaumburg-Lippe
"Schaumburg, Hessen-Nassau"
"Scheitzen [?], Bayern"
"Schelitz, Schlesien"
"Schellenbeck [?], Westfalen"
"Schellerten, Hannover"
"Schenklengsfeld, Hessen-Nassau"
"Scheppenhausen [?], Preußen"
"Schiermacht [?], Aargau, Switzerland"
"Schiers, Graubünden, Switzerland"
"Schiersfeld, Obermoschel, Bayern"
"Schifferstadt, Bayern"
"Schildesche [?], Minden, Westfalen"
"Schildesche, Westfalen"
"Schildisch [?], Minden, Westfalen"
"Schinznach, Aargau, Switzerland"
"Schlairdorf [?], Bayern"
"Schlechtbach [?], Germany"
"Schledehausen, Hannover"
"Schledehausen, Osnabrück, Hannover"
Schlesien
Schlesien [?]
Schlesingen [?]
Schleswig-Holstein
"Schleusingen, Sachsen (province)"
"Schlierbach, Hessen"
"Schlitterhausen [?], Osnbabrück, Hannover"
"Schloß Spring [?], Preußen"
"Schlüpelburg [?], Preußen"
"Schmalkalden, Hessen-Nassau"
"Schnathorst, Minden, Westfalen"
"Schnathorst, Westfalen"
"Schney, Bayern"
"Schnufhof [?], Wetzheim [?], Württemberg"
"Schobertsreuth, Bayreuth, Oberfranken, Bayern"
"Schöna, Sachsen (kingdom) [?]"
"Schönau, Damm, Pfalz, Bayern"
"Schönberg, Darmstadt, Hessen"
"Schönberg, Hessen"
"Schönberg, Schleswig-Holstein"
"Schönlind, Kirchenlamitz, Bayern"
"Schönstadt, Marburg, Hessen-Nassau"
"Schönstein, Hessen-Nassau"
"Schordesheim [?], Aargau, Switzerland"
"Schordig [?], Hessen-Nassau"
"Schorfhoff [?], Wetzen [?], Württemberg"
"Schorndorf, Württemberg"
"Schorrentin [?], Mecklenburg-Schwerin"
"Schörtem, Laudgericth, Kuchamt, Bayern"
"Schötmar, Lippe"
"Schrecksbach, Hessen-Nassau"
"Schrenznach [?], Aargau, Switzerland"
"Schreppenhausen [?], Preußen"
"Schreufa, Hessen-Nassau"
"Schrotsberg, Gerabronn, Württemberg"
"Schröttinghausen, Westfalen"
"Schrozberg, Württemberg"
"Schuller/Schüller [?], Germany"
"Schultenwede, Hannover"
"Schürendorf [?], Bayern"
"Schusfloch [?], Runkel, Hessen-Nassau"
"Schutterwald, Baden"
"Schützendorf, Pommern [?]"
"Schützendorf, Stettin, Pommern [?]"
"Schwaan, Mecklenburg-Schwerin"
"Schwabenheim, Darmstadt, Hessen"
"Schwäbisch Hall, Württemberg"
"Schwaigern, Württemberg"
"Schwaikheim, Württemberg"
"Schwanden, Glarus, Switzerland"
"Schwarmstedt, Hannover"
"Schwarz, Hessen"
"Schwarzberg, Bayern"
Schwarzburg-Sondershausen
"Schwarzburg, Germany"
"Schwarzburg, Thüringen"
"Schwarzenmoor, Herford, Westfalen"
"Schwarzenmoor, Westfalen"
"Schweighausen, Elsaß-Lothringen"
"Schweinfurt, Bayern"
"Schwenau, Schleswig-Holstein"
"Schwenda, Gotha, Sachsen"
"Schweningen [?], Mecklenburg"
"Schwepphausen, Hessen"
"Schwerin, Germany"
"Schwerin, Mecklenburg-Schwerin"
"Schwieb [?], [?]"
"Schwieberdingen, Württemberg"
"Schwierich [?], Hessen [?]"
"Seegrehna, Wittenberg, Sachsen (province)"
"Seeheim [?], Hessen"
"Seeland, Germany"
"Segnitz, Bayern"
"Sehlingen, Hannover [?]"
"Seifersbach, Sachsen (kingdom)"
"Seilhofen, Herborn, Hessen-Nassau"
"Seilhofen, Hessen-Nassau"
"Selz, Elsaß-Lothringen"
"Semmesthal [?], Erfurt, Sachsen (province)"
"Senzrich [?], Hannover"
"Severinghausen, Vöhrum, Hannover"
"Sickershausen, Bayern"
"Siebeldingen, Bayern"
"Siebeldingen, Pfalz, Bayern"
"Sieber, Hannover [?]"
"Siegen, Westfalen"
"Sievershausen, Hannover [?]"
"Siftsberg [?], Westfalen"
"Siglingen, Württemberg"
"Sigmarswangen, Sulz, Württemberg"
"Silzberg [?], Elsaß-Lothringen"
"Sindelfingen, Böblingen, Württemberg"
"Sindelfingen, Bollingen, Württemberg"
"Sinsheim, Baden"
"Sipperhausen, Homberg, Hessen-Nassau"
"Sissach, Switzerland"
"Sisseln, St. Gallen, Switzerland"
"Sisslen, St. Gallen, Switzerland"
"Sittensen, Hannover"
"Sittlingen, Bayern"
"Siviez [?], Graubünden, Switzerland"
"Södel, Hessen"
"Soest, Westfalen"
"Söhle, Steinbrück, Hannover [?]"
"Söhren, Hannover"
"Sohsen, Aphendorf, Germany"
"Solingen (district), Rheinprovinz"
"Solingen, Rheinprovinz"
"Solingin, Preußen"
"Söllingen, Baden"
"Söllingen, Durlach, Baden"
"Sollstedt [?], Erfurt, Sachsen (province)"
"Solms, Laubach, Hessen-Nassau"
"Solothurn, Switzerland"
"Solz, Hessen-Nassau"
"Sommerach, Bayern"
"Sommerfeld, Brandenburg"
"Sommerhausen, Unterfranken, Bayern"
"Somplar, Hessen-Nassau"
"Sonderheim, Pfalz, Bayern"
"Sondershausen, Germany"
"Sonsheim [?], Baden [?]"
"Sorau, Brandenburg"
"Soritz [?], Sachsen (kingdom)"
"Sossmar, Hildesheim, Hannover"
